The [entries] sheet shows the entries for words with IDs ending in "01" (201, 4701, 53401, etc) 
from the collocates table that is used to create the frequency listings that are based on the 
Corpus of Contemporary American English (COCA).

The complete list is available for purchase. See:

http://www.wordfrequency.info [Purchase]

There are minimum values in terms of collocate frequency and Mutual Information (MI) score
for inclusion in the list.

Mutual Information:
ID 1-5 : MI > -3.5
ID 6-29 : MI > -1
ID: 30-99 : ID > 1
ID: 100-30,000 : ID > 2
ID: 30,000-60,000 : ID > 3

Collocate frequency:
ID 1-40,000 : freq >= 2
ID 40,000-60,000 : freq >= 1

---------------------------------------------

The column [% coll < node] refers to the percentage of the tokens for
this collocate and node word where the collocate precedes the node word.

The node and collocate part of speech (PoS) tags can be found at http://ucrel.lancs.ac.uk/claws7tags.html.

For more information:

http://www.wordfrequency.info: Word frequent lists
http://www.americancorpus.org: Corpus of Contemporary American English (COCA)
http://davies-linguistics.byu.edu/ : Mark Davies



ID	lemma	lemPoS	coll	collPoS	MI	freq	[% coll < node]
24401	obsidian	n	dagger	n	8.4	2	-
24401	obsidian	n	native	j	4.05	2	-
24401	obsidian	n	core	n	4.64	2	-
24401	obsidian	n	reflective	j	7.29	2	-
24401	obsidian	n	lay	v	3.24	2	-
24401	obsidian	n	vase	n	7.3	2	-
24401	obsidian	n	grow	v	2.08	2	-
24401	obsidian	n	heart	n	2.46	2	-
24401	obsidian	n	wonder	v	3.22	2	-
24401	obsidian	n	hard	r	3.46	2	-
24401	obsidian	n	marble	n	6.5	2	-
24501	tussle	n	with	i	2.29	61	-
24501	tussle	n	over	i	4.65	35	-
24501	tussle	n	between	i	3.87	18	-
24501	tussle	n	including	i	4.38	10	-
24501	tussle	n	after	i	2.27	7	-
24501	tussle	n	during	i	2.75	6	-
24501	tussle	n	scene	n	4.66	6	-
24501	tussle	n	win	v	3.29	5	-
24501	tussle	n	after	c	2.59	4	-
24501	tussle	n	ready	j	3.68	3	-
24501	tussle	n	bad	j	2.27	3	-
24501	tussle	n	police	n	2.91	3	-
24501	tussle	n	little	j	2.11	3	-
24501	tussle	n	legal	j	3.84	3	-
24501	tussle	n	break	v	3.03	3	-
24501	tussle	n	short	j	3.42	3	-
24501	tussle	n	witness	v	6	3	-
24501	tussle	n	sign	n	3.11	2	-
24501	tussle	n	bit	n	3.37	2	-
24501	tussle	n	late	j	2.31	2	-
24501	tussle	n	dog	n	3.06	2	-
24501	tussle	n	recently	r	2.93	2	-
24501	tussle	n	test	v	3.48	2	-
24501	tussle	n	mess	n	5.66	2	-
24501	tussle	n	legislative	j	5.65	2	-
24501	tussle	n	fight	v	2.91	2	-
24501	tussle	n	intellectual	j	5.15	2	-
24501	tussle	n	friendly	j	5.24	2	-
24501	tussle	n	physical	j	3.07	2	-
24501	tussle	n	investigate	v	4.41	2	-
24501	tussle	n	guard	n	3.83	2	-
24501	tussle	n	outcome	n	4.28	2	-
24501	tussle	n	ensue	v	8.1	2	-
24501	tussle	n	expect	v	2.17	2	-
24501	tussle	n	property	n	3.42	2	-
24501	tussle	n	silent	j	4.7	2	-
24501	tussle	n	male	n	4.27	2	-
24501	tussle	n	end	v	2.56	2	-
24501	tussle	n	emotional	j	4.25	2	-
24601	gibberish	n	like	i	2.9	20	-
24601	gibberish	n	some	d	2.4	17	-
24601	gibberish	n	speak	v	4.94	17	-
24601	gibberish	n	into	i	2.25	15	-
24601	gibberish	n	talk	v	3.69	14	-
24601	gibberish	n	sound	v	5.71	11	-
24601	gibberish	n	hear	v	2.7	6	-
24601	gibberish	n	word	n	3.05	6	-
24601	gibberish	n	spout	v	10.96	6	-
24601	gibberish	n	baby	n	3.63	4	-
24601	gibberish	n	pure	j	5.94	4	-
24601	gibberish	n	mumble	v	8.33	4	-
24601	gibberish	n	listen	v	3.71	4	-
24601	gibberish	n	total	j	4.44	4	-
24601	gibberish	n	again	r	2.03	4	-
24601	gibberish	n	line	n	2.63	4	-
24601	gibberish	n	string	n	6.15	4	-
24601	gibberish	n	nothing	p	2.75	4	-
24601	gibberish	n	computer	n	3.19	3	-
24601	gibberish	n	language	n	3.49	3	-
24601	gibberish	n	read	v	2.47	3	-
24601	gibberish	n	english	n	5.06	3	-
24601	gibberish	n	yell	v	5.6	3	-
24601	gibberish	n	strident	j	9.88	3	-
24601	gibberish	n	appear	v	2.63	3	-
24601	gibberish	n	type	v	7.71	3	-
24601	gibberish	n	tax-protester	j	17.15	3	-
24601	gibberish	n	ear	n	4.43	3	-
24601	gibberish	n	message	n	3.74	3	-
24601	gibberish	n	stop	v	2.39	3	-
24601	gibberish	n	bad	j	2.24	3	-
24601	gibberish	n	anyone	p	2.87	2	-
24601	gibberish	n	wildly	r	6.69	2	-
24601	gibberish	n	sound	n	2.89	2	-
24601	gibberish	n	other	p	2.95	2	-
24601	gibberish	n	sort	n	3.16	2	-
24601	gibberish	n	frothy	j	9.91	2	-
24601	gibberish	n	foreign	j	2.85	2	-
24601	gibberish	n	rush	v	4.5	2	-
24601	gibberish	n	genetic	j	5.11	2	-
24601	gibberish	n	utter	v	7.23	2	-
24601	gibberish	n	field	n	2.18	2	-
24601	gibberish	n	shout	v	4.63	2	-
24601	gibberish	n	babbler	n	14.65	2	-
24601	gibberish	n	clearly	r	3.18	2	-
24601	gibberish	n	rest	n	2.9	2	-
24601	gibberish	n	sense	n	2.13	2	-
24601	gibberish	n	little	r	2.26	2	-
24601	gibberish	n	screen	n	3.77	2	-
24601	gibberish	n	letter	n	2.79	2	-
24601	gibberish	n	scientific	j	4.12	2	-
24601	gibberish	n	each	p	2.97	2	-
24601	gibberish	n	produce	v	2.49	2	-
24601	gibberish	n	mutter	v	6.27	2	-
24601	gibberish	n	cry	v	3.83	2	-
24601	gibberish	n	tongue	n	5.18	2	-
24601	gibberish	n	page	n	2.89	2	-
24601	gibberish	n	voice	n	2.27	2	-
24601	gibberish	n	file	n	4.34	2	-
24601	gibberish	n	cell	n	3.25	2	-
24601	gibberish	n	pile	n	5.32	2	-
24601	gibberish	n	quickly	r	2.91	2	-
24601	gibberish	n	forget	v	3.22	2	-
24601	gibberish	n	realize	v	2.79	2	-
24601	gibberish	n	sentence	n	4.6	2	-
24601	gibberish	n	translate	v	5.16	2	-
24601	gibberish	n	psychiatric	j	6.63	2	-
24601	gibberish	n	catch	v	2.64	2	-
24601	gibberish	n	mere	j	5.27	2	-
24701	season-ending	j	injury	n	9.9	113	-
24701	season-ending	j	knee	n	8.79	55	-
24701	season-ending	j	surgery	n	8.76	43	-
24701	season-ending	j	suffer	v	7.76	37	-
24701	season-ending	j	championship	n	7.85	18	-
24701	season-ending	j	game	n	4.3	14	-
24701	season-ending	j	undergo	v	7.96	12	-
24701	season-ending	j	before	i	3.72	11	-
24701	season-ending	j	shoulder	n	5.77	11	-
24701	season-ending	j	after	i	2.86	11	-
24701	season-ending	j	elbow	n	7.78	9	-
24701	season-ending	j	during	i	3.27	9	-
24701	season-ending	j	week	n	3.8	9	-
24701	season-ending	j	tour	n	5.55	7	-
24701	season-ending	j	last	m	2.31	7	-
24701	season-ending	j	lose	v	3.43	7	-
24701	season-ending	j	event	n	4.03	6	-
24701	season-ending	j	against	i	2.55	6	-
24701	season-ending	j	season	n	3.83	5	-
24701	season-ending	j	loss	n	4.37	5	-
24701	season-ending	j	back	n	3.05	5	-
24701	season-ending	j	sustain	v	6.27	4	-
24701	season-ending	j	victory	n	4.96	4	-
24701	season-ending	j	win	v	2.91	4	-
24701	season-ending	j	starter	n	6.78	4	-
24701	season-ending	j	series	n	3.91	4	-
24701	season-ending	j	player	n	3.33	4	-
24701	season-ending	j	force	v	4.19	4	-
24701	season-ending	j	after	c	2.53	4	-
24701	season-ending	j	among	i	2.57	4	-
24701	season-ending	j	suspension	n	6.84	3	-
24701	season-ending	j	four	m	2.03	3	-
24701	season-ending	j	production	n	3.86	3	-
24701	season-ending	j	opt	v	6.85	3	-
24701	season-ending	j	because	i	2.99	3	-
24701	season-ending	j	tournament	n	5.62	3	-
24701	season-ending	j	leg	n	3.72	3	-
24701	season-ending	j	follow	v	2.37	3	-
24701	season-ending	j	cup	n	3.56	3	-
24701	season-ending	j	starting	n	6.39	3	-
24701	season-ending	j	broken	j	5.1	2	-
24701	season-ending	j	pass	n	4.74	2	-
24701	season-ending	j	require	v	2.19	2	-
24701	season-ending	j	senior	j	3.49	2	-
24701	season-ending	j	arm	n	2.3	2	-
24701	season-ending	j	win	n	5.5	2	-
24701	season-ending	j	episode	n	5.22	2	-
24701	season-ending	j	preseason	n	7.79	2	-
24701	season-ending	j	pitcher	n	5.48	2	-
24701	season-ending	j	late	j	2.25	2	-
24701	season-ending	j	conference	n	3.33	2	-
24701	season-ending	j	exit	n	5.83	2	-
24701	season-ending	j	ankle	n	5.81	2	-
24701	season-ending	j	groin	n	8.53	2	-
24701	season-ending	j	regardless	r	5.24	2	-
24701	season-ending	j	cruciate	n	10.96	2	-
24701	season-ending	j	playoff	n	5.56	2	-
24701	season-ending	j	ligament	n	8.41	2	-
24701	season-ending	j	overcome	v	5.11	2	-
24701	season-ending	j	list	n	3.02	2	-
24701	season-ending	j	tear	n	4.4	2	-
24701	season-ending	j	end	v	2.49	2	-
24701	season-ending	j	tendon	n	8.11	2	-
24701	season-ending	j	final	n	5.55	2	-
24701	season-ending	j	race	v	4.87	2	-
24701	season-ending	j	close	r	4.19	2	-
24701	season-ending	j	interview	n	3.34	2	-
24701	season-ending	j	race	n	2.92	2	-
24701	season-ending	j	cliffhanger	n	11.54	2	-
24701	season-ending	j	left	j	3.04	2	-
24701	season-ending	j	guard	n	3.76	2	-
24701	season-ending	j	streak	n	6.15	2	-
24701	season-ending	j	anterior	j	8.37	2	-
24701	season-ending	j	academic	j	3.88	2	-
24701	season-ending	j	showdown	n	8.1	2	-
24701	season-ending	j	champion	n	5.05	2	-
24801	chattering	j	class	n	6.75	46	-
24801	chattering	j	tooth	n	8.36	31	-
24801	chattering	j	through	i	2.66	10	-
24801	chattering	j	voice	n	4.29	8	-
24801	chattering	j	group	n	2.89	8	-
24801	chattering	j	child	n	2.15	7	-
24801	chattering	j	crowd	n	5.62	7	-
24801	chattering	j	between	i	2.5	7	-
24801	chattering	j	member	n	3.24	6	-
24801	chattering	j	hear	v	2.72	6	-
24801	chattering	j	flock	n	8.49	5	-
24801	chattering	j	among	i	2.95	5	-
24801	chattering	j	bird	n	4.85	5	-
24801	chattering	j	girl	n	3.32	5	-
24801	chattering	j	full	j	3.47	4	-
24801	chattering	j	stop	v	2.83	4	-
24801	chattering	j	pass	v	2.9	3	-
24801	chattering	j	constantly	r	5.61	3	-
24801	chattering	j	monkey	n	6.79	3	-
24801	chattering	j	mouth	n	4.02	3	-
24801	chattering	j	around	i	2.17	3	-
24801	chattering	j	rattle	v	7.22	3	-
24801	chattering	j	laughter	n	6.15	3	-
24801	chattering	j	cluster	n	6	3	-
24801	chattering	j	press	n	3.65	3	-
24801	chattering	j	stand	v	2.2	3	-
24801	chattering	j	game	n	2.13	3	-
24801	chattering	j	boy	n	2.58	3	-
24801	chattering	j	manage	v	4	3	-
24801	chattering	j	british	j	4.27	3	-
24801	chattering	j	laughing	j	9.24	2	-
24801	chattering	j	panic	n	6.19	2	-
24801	chattering	j	chorus	n	6.59	2	-
24801	chattering	j	thought	n	3.08	2	-
24801	chattering	j	ape	n	7.6	2	-
24801	chattering	j	parrot	n	8.17	2	-
24801	chattering	j	lady	n	3.49	2	-
24801	chattering	j	television	n	3.06	2	-
24801	chattering	j	radio	n	3.28	2	-
24801	chattering	j	stream	n	4.78	2	-
24801	chattering	j	noise	n	4.57	2	-
24801	chattering	j	sort	r	3.98	2	-
24801	chattering	j	away	i	3.05	2	-
24801	chattering	j	return	v	2.39	2	-
24801	chattering	j	inside	i	3.4	2	-
24801	chattering	j	odd	j	5.2	2	-
24801	chattering	j	laugh	n	5.75	2	-
24801	chattering	j	neighbor	n	5.49	2	-
24801	chattering	j	type	n	2.63	2	-
24801	chattering	j	teenager	n	5.27	2	-
24801	chattering	j	shiver	v	6.88	2	-
24801	chattering	j	tourist	n	4.95	2	-
24801	chattering	j	sound	n	2.91	2	-
24801	chattering	j	because	i	2.46	2	-
24801	chattering	j	gunfire	n	7.79	2	-
24801	chattering	j	excited	j	5.69	2	-
24801	chattering	j	stamp	v	7.14	2	-
24801	chattering	j	brightly	r	7.26	2	-
24801	chattering	j	sweaty	j	7.84	2	-
24801	chattering	j	hate	v	4.13	2	-
24801	chattering	j	immediately	r	3.7	2	-
24801	chattering	j	adult	n	3.4	2	-
24801	chattering	j	chatter	v	8.4	2	-
24801	chattering	j	machine	n	3.46	2	-
24801	chattering	j	starling	n	7.99	2	-
24801	chattering	j	creature	n	4.85	2	-
24801	chattering	j	roar	n	7.2	2	-
24901	departing	j	after	i	2.98	11	-
24901	departing	j	car	n	3.91	9	-
24901	departing	j	member	n	3.52	7	-
24901	departing	j	president	n	2.64	7	-
24901	departing	j	give	v	2.02	7	-
24901	departing	j	watch	v	3.43	6	-
24901	departing	j	last	m	2.2	6	-
24901	departing	j	bus	n	5.68	6	-
24901	departing	j	executive	n	4.53	5	-
24901	departing	j	behind	i	3.57	5	-
24901	departing	j	run	v	2.58	5	-
24901	departing	j	toward	i	3.41	5	-
24901	departing	j	guest	n	5.24	5	-
24901	departing	j	worker	n	3.67	4	-
24901	departing	j	employee	n	4.35	4	-
24901	departing	j	path	n	5	4	-
24901	departing	j	train	n	5.35	4	-
24901	departing	j	past	i	4.99	4	-
24901	departing	j	chairman	n	4.89	4	-
24901	departing	j	official	n	3.47	4	-
24901	departing	j	wave	v	6.06	4	-
24901	departing	j	administration	n	3.85	4	-
24901	departing	j	ship	n	4.78	4	-
24901	departing	j	flight	n	4.5	3	-
24901	departing	j	stare	v	4.13	3	-
24901	departing	j	truck	n	4.4	3	-
24901	departing	j	figure	n	3.13	3	-
24901	departing	j	boat	n	4.38	3	-
24901	departing	j	window	n	3.31	3	-
24901	departing	j	along	i	2.98	3	-
24901	departing	j	hero	n	5.18	3	-
24901	departing	j	replace	v	4.35	3	-
24901	departing	j	staff	n	3.76	3	-
24901	departing	j	soul	n	4.31	2	-
24901	departing	j	language	n	2.99	2	-
24901	departing	j	receive	v	2.47	2	-
24901	departing	j	cow	n	5.46	2	-
24901	departing	j	congress	n	2.79	2	-
24901	departing	j	send	v	2.21	2	-
24901	departing	j	manager	n	3.25	2	-
24901	departing	j	troop	n	3.59	2	-
24901	departing	j	final	j	3.35	2	-
24901	departing	j	cao	n	11.3	2	-
24901	departing	j	spirit	n	3.75	2	-
24901	departing	j	direction	n	3.44	2	-
24901	departing	j	int	j	3.57	2	-
24901	departing	j	moment	n	2.04	2	-
24901	departing	j	era	n	4.4	2	-
24901	departing	j	replacement	n	5.82	2	-
24901	departing	j	shout	v	4.71	2	-
24901	departing	j	lawyer	n	3.19	2	-
24901	departing	j	whistle	n	7.1	2	-
24901	departing	j	gaze	n	5.64	2	-
24901	departing	j	suddenly	r	3.35	2	-
24901	departing	j	look	n	2.77	2	-
24901	departing	j	wagon	n	6.08	2	-
24901	departing	j	ceo	n	5.01	2	-
24901	departing	j	gesture	v	7.24	2	-
24901	departing	j	secretary	n	3.55	2	-
24901	departing	j	crowd	n	3.88	2	-
24901	departing	j	partly	r	5.31	2	-
24901	departing	j	couple	n	2.59	2	-
24901	departing	j	jet	n	4.97	2	-
24901	departing	j	lady	n	3.55	2	-
24901	departing	j	close	v	2.89	2	-
24901	departing	j	quick	j	3.96	2	-
25001	breakage	n	hair	n	5.39	13	-
25001	breakage	n	cause	v	5.43	13	-
25001	breakage	n	prevent	v	6.02	11	-
25001	breakage	n	glass	n	5.55	11	-
25001	breakage	n	during	i	3.17	8	-
25001	breakage	n	avoid	v	5.14	7	-
25001	breakage	n	prone	j	8.82	7	-
25001	breakage	n	occur	v	4.82	7	-
25001	breakage	n	rate	n	4.1	7	-
25001	breakage	n	problem	n	2.56	6	-
25001	breakage	n	vulnerable	j	6.98	6	-
25001	breakage	n	end	n	3	5	-
25001	breakage	n	reduce	v	4.24	5	-
25001	breakage	n	loss	n	4.45	5	-
25001	breakage	n	seem	v	2.3	5	-
25001	breakage	n	lead	v	3.15	5	-
25001	breakage	n	show	v	2.06	4	-
25001	breakage	n	against	i	2.04	4	-
25001	breakage	n	accidental	j	8.46	4	-
25001	breakage	n	conditioner	n	8.83	4	-
25001	breakage	n	strand	n	7.44	4	-
25001	breakage	n	less	r	3.38	4	-
25001	breakage	n	damage	n	5.14	4	-
25001	breakage	n	such	d	2.05	4	-
25001	breakage	n	cut	v	3.17	4	-
25001	breakage	n	because	i	3.48	4	-
25001	breakage	n	split	j	8	3	-
25001	breakage	n	help	n	3.91	3	-
25001	breakage	n	resist	v	5.6	3	-
25001	breakage	n	fragile	j	6.99	3	-
25001	breakage	n	after	c	2.19	3	-
25001	breakage	n	thus	r	3.48	3	-
25001	breakage	n	shaft	n	7.19	3	-
25001	breakage	n	add	v	2.48	3	-
25001	breakage	n	line	n	2.25	3	-
25001	breakage	n	strong	j	2.96	3	-
25001	breakage	n	bone	n	4.62	3	-
25001	breakage	n	device	n	4.69	3	-
25001	breakage	n	risk	n	3.44	3	-
25001	breakage	n	subject	i	6.29	3	-
25001	breakage	n	sign	n	3.71	3	-
25001	breakage	n	result	v	4.45	3	-
25001	breakage	n	along	i	2.93	3	-
25001	breakage	n	susceptible	j	7.86	3	-
25001	breakage	n	compound	v	7.68	3	-
25001	breakage	n	remove	v	3.28	2	-
25001	breakage	n	vibration	n	7.38	2	-
25001	breakage	n	sort	n	3.2	2	-
25001	breakage	n	material	n	2.77	2	-
25001	breakage	n	deal	v	2.9	2	-
25001	breakage	n	case	i	8.59	2	-
25001	breakage	n	defense	n	2.82	2	-
25001	breakage	n	action	n	2.42	2	-
25001	breakage	n	theft	n	6.63	2	-
25001	breakage	n	type	n	2.65	2	-
25001	breakage	n	behavior	n	2.79	2	-
25001	breakage	n	upon	i	2.91	2	-
25001	breakage	n	quick	j	3.92	2	-
25001	breakage	n	exposure	n	4.78	2	-
25001	breakage	n	screw	n	7.25	2	-
25001	breakage	n	listening	n	7.43	2	-
25001	breakage	n	latter	d	5.09	2	-
25001	breakage	n	condom	n	6.46	2	-
25001	breakage	n	cause	n	3.46	2	-
25001	breakage	n	impedance	n	10.91	2	-
25001	breakage	n	responsible	j	3.95	2	-
25001	breakage	n	light	n	2.31	2	-
25001	breakage	n	pipe	n	5.36	2	-
25001	breakage	n	suffer	v	3.63	2	-
25001	breakage	n	minimize	v	5.91	2	-
25001	breakage	n	pattern	n	3.41	2	-
25001	breakage	n	comb	v	7.39	2	-
25001	breakage	n	report	v	2.3	2	-
25001	breakage	n	sound	n	2.93	2	-
25001	breakage	n	rupture	n	9.1	2	-
25001	breakage	n	pot	n	4.79	2	-
25001	breakage	n	autolysis	n	16.02	2	-
25001	breakage	n	typical	j	4.44	2	-
25001	breakage	n	implant	n	6.9	2	-
25001	breakage	n	audio	n	8.1	2	-
25001	breakage	n	expose	v	4.63	2	-
25001	breakage	n	dna	n	5.25	2	-
25001	breakage	n	tree	n	2.68	2	-
25001	breakage	n	handle	v	3.82	2	-
25001	breakage	n	use	n	2.18	2	-
25001	breakage	n	inevitable	j	5.76	2	-
25001	breakage	n	unnecessary	j	6.68	2	-
25001	breakage	n	discriminator	n	13.08	2	-
25001	breakage	n	limb	n	5.74	2	-
25001	breakage	n	mechanical	j	5.74	2	-
25001	breakage	n	wireless	n	6.5	2	-
25101	targeting	n	civilian	n	8.38	12	-
25101	targeting	n	specific	j	5.84	11	-
25101	targeting	n	arab	n	7.4	6	-
25101	targeting	n	against	i	2.67	6	-
25101	targeting	n	selective	j	8.56	6	-
25101	targeting	n	allow	v	3.54	6	-
25101	targeting	n	racial	j	6.14	5	-
25101	targeting	n	community	n	3.09	5	-
25101	targeting	n	precise	j	7.25	5	-
25101	targeting	n	such	d	2.41	5	-
25101	targeting	n	political	j	2.91	5	-
25101	targeting	n	muslim	n	7.07	5	-
25101	targeting	n	non-combatant	n	14.15	4	-
25101	targeting	n	narrow	j	5.65	4	-
25101	targeting	n	intentional	j	8.85	4	-
25101	targeting	n	require	v	3.31	4	-
25101	targeting	n	military	j	3.34	4	-
25101	targeting	n	system	n	2.13	4	-
25101	targeting	n	deliberate	j	8.09	4	-
25101	targeting	n	benefit	n	4.18	4	-
25101	targeting	n	individual	n	4.02	4	-
25101	targeting	n	muslim	j	5.7	3	-
25101	targeting	n	fund	n	3.6	3	-
25101	targeting	n	industrial	j	5.07	3	-
25101	targeting	n	resource	n	3.64	3	-
25101	targeting	n	laser	n	6.52	3	-
25101	targeting	n	youth	n	4.63	3	-
25101	targeting	n	change	n	2.58	3	-
25101	targeting	n	including	i	2.7	3	-
25101	targeting	n	provide	v	2.14	3	-
25101	targeting	n	strategy	n	3.77	3	-
25101	targeting	n	poor	j	3.63	3	-
25101	targeting	n	cell	n	3.34	2	-
25101	targeting	n	representative	n	4.57	2	-
25101	targeting	n	accurate	j	5.22	2	-
25101	targeting	n	himself	p	2.03	2	-
25101	targeting	n	permit	v	4.7	2	-
25101	targeting	n	possible	j	2.38	2	-
25101	targeting	n	aggressive	j	5.08	2	-
25101	targeting	n	specifically	r	4.57	2	-
25101	targeting	n	efficient	j	5.42	2	-
25101	targeting	n	end	v	2.61	2	-
25101	targeting	n	customer	n	3.61	2	-
25101	targeting	n	future	j	3.83	2	-
25101	targeting	n	development	n	2.27	2	-
25101	targeting	n	well	i	2.86	2	-
25101	targeting	n	minority	n	4.24	2	-
25101	targeting	n	perhaps	r	2.34	2	-
25101	targeting	n	direct	j	4.09	2	-
25101	targeting	n	explanation	n	4.64	2	-
25101	targeting	n	base	v	2.55	2	-
25101	targeting	n	market	n	2.12	2	-
25101	targeting	n	strategic	j	5.16	2	-
25101	targeting	n	molecular	j	7.04	2	-
25101	targeting	n	cultural	j	3.29	2	-
25101	targeting	n	individual	j	3.38	2	-
25101	targeting	n	better	j	2.42	2	-
25101	targeting	n	victim	n	3.59	2	-
25101	targeting	n	exacerbate	v	7.35	2	-
25101	targeting	n	prospective	j	6.69	2	-
25101	targeting	n	both	r	2.07	2	-
25101	targeting	n	underscore	v	6.88	2	-
25101	targeting	n	computer	n	2.69	2	-
25101	targeting	n	impact	n	3.36	2	-
25101	targeting	n	control	n	2.28	2	-
25101	targeting	n	process	n	2.04	2	-
25101	targeting	n	high-risk	j	7.9	2	-
25101	targeting	n	hope	v	2.47	2	-
25101	targeting	n	example	r	2.48	2	-
25101	targeting	n	application	n	4.1	2	-
25101	targeting	n	increased	j	4.55	2	-
25101	targeting	n	night-vision	j	10.82	2	-
25101	targeting	n	agency	n	2.95	2	-
25101	targeting	n	strike	n	4.99	2	-
25101	targeting	n	commercial	j	3.4	2	-
25101	targeting	n	extensive	j	5.24	2	-
25201	taken	j	get	v	4.03	70	-
25201	taken	j	care	n	7.38	64	-
25201	taken	j	advantage	n	7.49	23	-
25201	taken	j	prisoner	n	8.21	18	-
25201	taken	j	branch	n	6.54	8	-
25201	taken	j	together	r	3.77	7	-
25201	taken	j	need	v	2.56	7	-
25201	taken	j	feel	v	2.56	7	-
25201	taken	j	place	n	2.78	6	-
25201	taken	j	dollar	n	6.71	6	-
25201	taken	j	wounded	j	8.33	6	-
25201	taken	j	long	r	3.29	6	-
25201	taken	j	away	i	4.48	5	-
25201	taken	j	ago	r	3.19	5	-
25201	taken	j	away	r	3	5	-
25201	taken	j	hold	n	6.41	4	-
25201	taken	j	every	a	2.12	4	-
25201	taken	j	path	n	5.04	4	-
25201	taken	j	picture	n	3.31	3	-
25201	taken	j	grant	v	5.19	3	-
25201	taken	j	step	n	3.39	3	-
25201	taken	j	four	m	2.19	3	-
25201	taken	j	fall-through	j	13.81	3	-
25201	taken	j	dead	j	3.66	3	-
25201	taken	j	quite	r	3.29	3	-
25201	taken	j	instruction	n	4.78	3	-
25201	taken	j	feed	v	4.02	2	-
25201	taken	j	position	n	2.56	2	-
25201	taken	j	care	v	3.44	2	-
25201	taken	j	comprise	v	6.19	2	-
25201	taken	j	homeless	j	5.62	2	-
25201	taken	j	major	j	2.37	2	-
25201	taken	j	although	c	2.04	2	-
25201	taken	j	rebel	n	5.9	2	-
25201	taken	j	complete	v	3.81	2	-
25201	taken	j	baby	n	2.76	2	-
25201	taken	j	greek	j	6.12	2	-
25201	taken	j	town	n	2.52	2	-
25201	taken	j	while	n	3.96	2	-
25201	taken	j	poor	j	3.08	2	-
25201	taken	j	charge	n	3.42	2	-
25301	bulgarian	n	greek	n	9.45	11	-
25301	bulgarian	n	romanian	n	12.92	9	-
25301	bulgarian	n	albanian	n	10.77	9	-
25301	bulgarian	n	turk	n	9.65	8	-
25301	bulgarian	n	romanian	j	10.44	6	-
25301	bulgarian	n	soviet	j	4.81	5	-
25301	bulgarian	n	translate	v	6.53	5	-
25301	bulgarian	n	french	n	6.61	5	-
25301	bulgarian	n	positive	j	4.06	3	-
25301	bulgarian	n	environmental	j	3.64	3	-
25301	bulgarian	n	speak	v	2.48	3	-
25301	bulgarian	n	russian	j	4.74	3	-
25301	bulgarian	n	hungarian	n	10.23	3	-
25301	bulgarian	n	serbian	j	7.72	3	-
25301	bulgarian	n	soviet	n	7.23	3	-
25301	bulgarian	n	italian	n	7.16	3	-
25301	bulgarian	n	german	n	6.01	3	-
25301	bulgarian	n	increase	v	3.41	3	-
25301	bulgarian	n	rumanian	n	14.14	3	-
25301	bulgarian	n	turkish	j	7.19	3	-
25301	bulgarian	n	grow	v	2.57	3	-
25301	bulgarian	n	poise	v	7.04	2	-
25301	bulgarian	n	english	n	4.51	2	-
25301	bulgarian	n	slav	n	10.71	2	-
25301	bulgarian	n	constitution	n	4.65	2	-
25301	bulgarian	n	czech	n	9.62	2	-
25301	bulgarian	n	pole	n	5.23	2	-
25301	bulgarian	n	example	r	2.44	2	-
25301	bulgarian	n	join	v	2.41	2	-
25301	bulgarian	n	native	j	3.95	2	-
25301	bulgarian	n	hungarian	j	8.11	2	-
25301	bulgarian	n	according	i	2.37	2	-
25301	bulgarian	n	western	j	3.52	2	-
25301	bulgarian	n	eat	v	2.57	2	-
25301	bulgarian	n	transition	n	4.75	2	-
25301	bulgarian	n	slovak	n	11.22	2	-
25301	bulgarian	n	ukrainians	n	10.28	2	-
25301	bulgarian	n	matter	n	2.79	2	-
25301	bulgarian	n	yugoslav	j	8.02	2	-
25301	bulgarian	n	ten	m	3.44	2	-
25301	bulgarian	n	still	j	4.91	2	-
25301	bulgarian	n	behead	n	12.54	2	-
25301	bulgarian	n	consider	v	2.08	2	-
25301	bulgarian	n	throw	v	2.92	2	-
25301	bulgarian	n	korean	j	5.64	2	-
25301	bulgarian	n	kill	v	2.23	2	-
25301	bulgarian	n	apparently	r	4.03	2	-
25301	bulgarian	n	colloquially	r	12.77	2	-
25301	bulgarian	n	virus	n	5.12	2	-
25301	bulgarian	n	threaten	v	4.01	2	-
25301	bulgarian	n	holiday	n	4.54	2	-
25301	bulgarian	n	access	n	3.61	2	-
25301	bulgarian	n	accept	v	3.11	2	-
25301	bulgarian	n	listen	v	2.75	2	-
25301	bulgarian	n	yogurt	n	7.35	2	-
25301	bulgarian	n	prefer	v	4.37	2	-
25401	seawall	n	along	i	5.26	15	-
25401	seawall	n	over	i	3.12	12	-
25401	seawall	n	against	i	3.37	10	-
25401	seawall	n	build	v	4.49	10	-
25401	seawall	n	behind	i	4.21	8	-
25401	seawall	n	walk	v	3.95	8	-
25401	seawall	n	sit	v	3.38	7	-
25401	seawall	n	there	r	2.21	7	-
25401	seawall	n	structure	n	5.09	7	-
25401	seawall	n	protect	v	4.69	6	-
25401	seawall	n	water	n	2.97	6	-
25401	seawall	n	over	r	2.66	6	-
25401	seawall	n	jetty	n	11.41	5	-
